Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2020-03-24,56.45560073852539,56.482473882609035,54.273932745682316,54.92833442896245,66890000
2020-03-25,54.8646354675293,57.174195720333074,54.04451861574049,56.057984515488805,81630000
2020-03-26,57.81366729736328,58.22272907580746,54.4187442255657,55.32793956459401,71434000
2020-03-27,55.27369689941406,57.26227912123866,55.0348304215655,56.0181718086943,64170000
2020-03-30,57.07068634033203,57.310053987846615,54.5655535212399,55.98681933569691,51482000
2020-03-31,57.86642074584961,58.48847445224497,56.63873792005758,57.0945790583464,49728000
2020-04-01,55.0203971862793,56.21822639006784,54.61382603119818,55.83553656818428,46884000
2020-04-02,55.777809143066406,56.077388876340756,54.56156971898551,54.65412981425825,39298000
2020-04-03,54.635223388671875,55.9121723009795,53.735983002642314,55.68698917729453,46268000
2020-04-06,59.06623458862305,59.45141124440745,56.28042971339482,56.631766255497546,53294000
2020-04-07,59.045833587646484,60.96126079809031,58.83284170846669,60.76220286063122,47746000
2020-04-08,60.228729248046875,60.66615629570455,59.127944075022896,60.040621038171174,39502000
2020-04-09,60.28695297241211,60.98962608727499,59.55467307891095,60.91547625567643,43508000
2020-04-13,60.59101104736328,60.737818597464376,59.099976815251914,60.17398754701405,34796000
2020-04-14,63.162330627441406,63.80130623274621,61.554946121401194,61.961023685857924,49408000
2020-04-15,62.825927734375,63.72118915650483,61.7276294245941,61.9868994469199,33434000
2020-04-16,62.875694274902344,63.64853447989354,61.838109172983856,63.40469049588155,50362000
2020-04-17,63.86003112792969,64.41639407233707,63.261866357252494,63.93965582370902,38980000
2020-04-20,63.031951904296875,63.77791892024484,62.77118597958641,63.250414839386714,33910000
2020-04-21,60.530303955078125,62.41786330113896,60.200365676686566,62.05607438561519,43060000
2020-04-22,62.862754821777344,63.9776220413976,61.807253028686105,61.98342057735243,41848000
2020-04-23,63.51466751098633,64.36065903127212,62.98517770558535,63.277790492780625,31324000
2020-04-24,63.66395950317383,63.7181993645888,62.17799763837952,62.76123371223657,32792000
2020-04-27,63.493263244628906,64.50198944713317,63.1508869526308,64.49452510711222,32012000
2020-04-28,61.39271545410156,64.09889574815824,61.31956415862492,64.09292731319228,59026000
2020-04-29,66.75780487060547,67.67894095083167,65.95460992813778,66.75681013141886,75872000
2020-04-30,67.1151123046875,67.32213195273073,65.81277852643127,65.93172199438965,53378000
2020-05-01,65.71922302246094,67.28480568237357,65.24098891217992,66.11186400966974,41450000
2020-05-04,66.02725982666016,66.07006398278777,64.64381309881045,65.1031395852676,30080000
2020-05-05,67.23703002929688,68.37315120561578,66.55775229084932,66.58064647772801,33030000
2020-05-06,67.04743194580078,68.23281932558962,67.0469383729329,67.76354542966598,24308000
2020-05-07,68.30447387695312,68.55528481110215,67.44404733834293,67.9750329935727,27952000
2020-05-08,69.09125518798828,69.6083069281213,68.4497927136965,68.8304892564852,27738000
2020-05-11,69.83224487304688,70.49261498589307,68.53299405033212,68.58913226807552,28242000
2020-05-12,68.46273803710938,70.41648182962606,68.41446660719252,70.02434195487909,27812000
2020-05-13,67.14845275878906,68.94753339769312,66.10688495282199,68.52792053922323,36252000
2020-05-14,67.48686218261719,67.55105703496788,65.88345640572847,66.43633400209168,32062000
2020-05-15,68.33583068847656,68.4000255339908,66.63438632549058,67.18179659437172,34154000
2020-05-18,68.87080383300781,69.28807797380992,67.39330468428327,67.76653693367737,36448000
2020-05-19,68.35050201416016,69.27188855106124,68.35050201416016,69.0229228317158,25612000
2020-05-20,70.00443267822266,70.18856574659979,69.0355262796584,69.15147035244698,33108000
2020-05-21,69.8093490600586,70.44085653603642,69.34405413914214,70.06812550776915,27700000
2020-05-22,70.18855285644531,70.30499807418597,69.26343034142864,69.50628335439127,26188000
2020-05-26,70.5169906616211,71.71034341341047,70.27364407837518,71.52472206890252,41212000
2020-05-27,70.55780029296875,70.75188072314815,69.23655898108824,70.5284440997267,33716000
2020-05-28,70.50257110595703,71.70238600028932,69.47095825156192,69.51375481591955,33844000
2020-05-29,71.10919189453125,71.2908342955501,70.33436605290413,70.51301664312906,36418000
2020-06-01,71.25350952148438,71.55906147413388,70.56576514653922,70.5851739487205,24342000
2020-06-02,71.62176513671875,71.64117394018096,70.60707046181705,71.1903065245423,25562000
2020-06-03,71.48043823242188,71.9866389762385,71.1518477881398,71.57598634695985,25124000
2020-06-04,70.27613830566406,71.60882293355489,69.90539676398639,71.1828392012393,29686000
2020-06-05,71.5804672241211,71.91189761426476,69.96860248321823,70.32541011266495,34698000
2020-06-08,71.9895248413086,72.05819981168356,70.78174442468311,70.78174442468311,28084000
2020-06-09,72.46478271484375,73.05399488980576,71.82033593248855,71.92732735648771,28184000
2020-06-10,72.94699096679688,73.36545721057932,72.47024516031088,72.63297233017892,30504000
2020-06-11,69.86109924316406,72.38090989022466,69.7695300983239,71.78399053738569,39826000
2020-06-12,70.3259048461914,71.51129226727522,68.97431245113023,71.08779913845162,38928000
2020-06-15,70.65782928466797,70.90416009663141,69.06885886579549,69.21217723031454,30078000
2020-06-16,71.79594421386719,72.40804290727266,70.95890538232888,71.92035494955124,34184000
2020-06-17,72.21395874023438,72.65586589359057,71.23161210789908,72.01689408898858,30992000
2020-06-18,71.45953369140625,72.22839873251205,71.01414871776551,72.11642603122473,31638000
2020-06-19,71.24853515625,72.04874587229958,70.73247814012348,71.85963912093314,63158000
2020-06-22,72.25080108642578,72.29508596898758,70.82505111477198,71.11318380832604,30848000
2020-06-23,72.87532043457031,73.4491557865647,71.92134289134205,72.43888816176526,28596000
