Date,Close,High,Low,Open,Volume,day_of_week,month,year,is_month_start,is_month_end,SMA_5,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,RSI_14,BB_middle,BB_std,BB_upper,BB_lower,daily_return,volatility_5d,volatility_20d,momentum_5d,momentum_20d,future_price_5d,future_return_5d,price_up_5d
2020-04-14,47.32600021362305,49.45866775512695,46.1619987487793,46.597999572753906,458647500,1,4,2020,0,0,40.375067138671874,,,37.87607663713477,35.87208057067412,2.003996066460651,0.6747913070435413,74.49723605713973,,,,,0.09054457315006381,0.04912116322438933,,0.37511621658648453,,45.78133392333984,-0.032638851441296524,0
2020-04-15,48.65533447265625,50.20866775512695,47.33333206176758,49.46666717529297,353655000,2,4,2020,0,0,42.83346710205078,,,39.53442399644577,36.81898826711724,2.715435729328526,1.0829201915005382,73.59364097521859,,,,,0.028088878270565276,0.05214521625826317,,0.3380327996114316,,48.807334899902344,0.0031240238895391403,1
2020-04-16,49.680667877197266,50.630001068115234,47.11466598510742,47.79600143432617,309868500,3,4,2020,0,0,45.451734161376955,,,41.09538459348446,37.771705275271316,3.323679318213145,1.5310720168430596,76.5881876632487,,,,,0.021073401625000487,0.04854283944591162,,0.3577910383526379,,47.04199981689453,-0.05311257221471144,0
2020-04-17,50.259334564208984,51.663333892822266,49.84400177001953,51.48533248901367,196923000,4,4,2020,0,0,47.86360092163086,,,42.50522305051901,38.69671485222966,3.8085081982893456,1.9865592531323168,79.71467146331318,,,,,0.011647723586206471,0.053746076847911405,,0.31568936022035765,,48.34333419799805,-0.03812227883286323,0
2020-04-20,49.75733184814453,51.03799819946289,47.48066711425781,48.8466682434082,221199000,0,4,2020,0,0,49.13573379516602,,,43.62093209630755,39.51601981489002,4.104912281417526,2.410229858789359,80.65519317773087,,,,,-0.009988248360573104,0.037649501596129835,,0.14657034138712333,,53.25,0.07019404019722808,1
2020-04-21,45.78133392333984,50.22200012207031,44.919334411621094,48.67466735839844,303136500,1,4,2020,0,0,48.82680053710938,39.1177339553833,,43.95330160815867,39.980117156256675,3.973184451901993,2.722820777411886,68.65541378292386,39.1177339553833,6.928914630054395,52.97556321549209,25.25990469527451,-0.0799077799617377,0.04383081632484437,,-0.032638851441296524,,51.27466583251953,0.11999064768139345,1
2020-04-22,48.807334899902344,48.93333435058594,45.91400146484375,46.93199920654297,212482500,2,4,2020,0,0,48.857200622558594,39.8747673034668,,44.700075960734615,40.633985137267466,4.06609082346715,2.991474786622939,78.53189727242693,39.8747673034668,7.12630249221163,54.127372287890054,25.62216231904354,0.06609682849410858,0.053426694430281876,0.05740941926959986,0.0031240238895391403,0.4497227640539958,53.367332458496094,0.09342853011633867,1
2020-04-23,47.04199981689453,48.93333435058594,46.87533187866211,48.50666809082031,198550500,3,4,2020,0,0,48.32946701049805,40.429367256164554,,45.06037193860537,41.108652891313916,3.951719047291455,3.1835236387566423,78.64114806310351,40.429367256164554,7.235560445876716,54.90048814791798,25.95824636441112,-0.03616946277907396,0.054384570453386606,0.05758659342413208,-0.05311257221471144,0.30853960552317217,52.12533187866211,0.10805943798209805,1
2020-04-24,48.34333419799805,48.71533203125,46.54533386230469,47.387332916259766,198180000,4,4,2020,0,0,47.94626693725586,41.08600063323975,,45.56544305543501,41.64455521032755,3.9208878451074582,3.3309964800268057,78.34381175207787,41.08600063323975,7.332286400508039,55.75057343425583,26.42142783222367,0.02766324531628772,0.05638831067382791,0.05702205871567638,-0.03812227883286323,0.37297412371150784,46.75466537475586,-0.03286221047012472,0
2020-04-27,53.25,53.29933166503906,49.0,49.17399978637695,310221000,0,4,2020,0,0,48.64480056762695,42.03396720886231,,46.74768258536809,42.50421778734033,4.243464798027759,3.5134901436269965,80.06640500255403,42.03396720886231,7.627166068098674,57.288299345059656,26.77963507266496,0.10149622245552825,0.07395124725767742,0.058989984925974695,0.07019404019722808,0.5529006096610638,50.74599838256836,-0.047023504552706874,0
2020-04-28,51.27466583251953,53.66666793823242,50.44599914550781,53.042667388916016,228330000,1,4,2020,0,0,49.74346694946289,42.923933792114255,,47.44414154646831,43.153880605501755,4.290260940966554,3.6688443030949083,73.7830356445335,42.923933792114255,7.614387639984013,58.15270907208228,27.69515851214623,-0.037095477323576875,0.061529373739358593,0.059628010323829195,0.11999064768139345,0.5317148314632862,51.2140007019043,-0.0011831404384650135,0
2020-04-29,53.367332458496094,53.54666519165039,52.21066665649414,52.678001403808594,243240000,2,4,2020,0,0,50.65546646118164,43.84563369750977,,48.355401686780276,43.910432594612445,4.444969092167831,3.8240692609094933,75.25640268825737,43.84563369750977,7.711315559360926,59.26826481623162,28.423002578787916,0.040812876924676944,0.05819422070097561,0.05958192287233067,0.09342853011633867,0.5276907701655156,52.172000885009766,-0.022398188525085794,0
2020-04-30,52.12533187866211,57.987998962402344,50.900001525878906,57.01266860961914,427078500,3,4,2020,0,1,51.672132873535155,44.846700286865236,,48.93539094706979,44.5189436526902,4.416447294379594,3.9425448676035137,71.19747640048413,44.846700286865236,7.400100004206055,59.64690029527735,30.046500278453124,-0.023272674923369818,0.05533422375096953,0.055536305835120425,0.10805943798209805,0.6236397872543435,52.00266647338867,-0.002353278163465311,0
2020-05-01,46.75466537475586,51.51800155639648,45.5359992980957,50.33333206176758,487977000,4,5,2020,1,0,51.35439910888672,45.66953353881836,,48.59989470517534,44.68455266913951,3.915342036035831,3.9371043012899776,55.08469044800525,45.66953353881836,6.565069810306444,58.799673159431244,32.53939391820547,-0.1030337133662409,0.07812142962102109,0.05998787883099362,-0.03286221047012472,0.5431601048494046,54.62799835205078,0.16839673461861526,1
2020-05-04,50.74599838256836,50.79999923706055,46.53333282470703,46.73333358764648,288556500,0,5,2020,0,0,50.85359878540039,46.6068000793457,,48.93006450169734,45.133548647912015,3.7965158537853227,3.9089866117890466,55.168866282368114,46.6068000793457,5.805015607220847,58.21683129378739,34.99676886490401,0.08536758793631605,0.07281803928995192,0.061164596052852245,-0.047023504552706874,0.5857793675196987,54.08599853515625,0.0658180006117528,1
2020-05-05,51.2140007019043,53.26133346557617,50.8120002746582,52.65266799926758,254875500,1,5,2020,0,0,50.84146575927734,47.44670009613037,,49.28143930172918,45.58395250376329,3.6974867979658868,3.8666866490244147,53.970452834982375,47.44670009613037,5.123567717540882,57.69383553121214,37.199564661048605,0.009222447764407393,0.07102707876723482,0.06007604285147628,-0.0011831404384650135,0.48808694086908955,53.96066665649414,0.05363115392169937,1
2020-05-06,52.172000885009766,52.6533317565918,50.740665435791016,51.76666641235352,166848000,2,5,2020,0,0,50.60239944458008,48.23713340759277,,49.72614108377235,46.07195608755933,3.6541849962130186,3.824186318462136,53.87406305389264,48.23713340759277,4.50590115194889,57.24893571149055,39.22533110369499,0.018705825945557253,0.06864090483187764,0.059515262144497,-0.022398188525085794,0.43474192834355985,52.73066711425781,0.010708161844882769,1
2020-05-07,52.00266647338867,53.09333419799805,51.4900016784668,51.81399917602539,172915500,3,5,2020,0,0,50.57786636352539,49.00780010223389,,50.076375759097935,46.51126796799113,3.5651077911068043,3.77237061299107,52.74586513582119,49.00780010223389,3.6446730465628816,56.29714619535965,41.71845400910812,-0.003245695176505081,0.06771119006767275,0.059666962605809885,-0.002353278163465311,0.42125211928595574,53.55533218383789,0.029857424931157395,1
2020-05-08,54.62799835205078,54.93333435058594,52.46733474731445,52.917999267578125,241297500,4,5,2020,0,0,52.152532958984374,49.829199981689456,,50.77662538878299,47.112507255699256,3.6641181330837327,3.7507201170096027,57.19066072828856,49.829199981689456,2.8439533018586025,55.51710658540666,44.141293377972254,0.05048456274844226,0.03580339471748539,0.059824633403627064,0.16839673461861526,0.4300522843195673,53.27799987792969,-0.024712574409573085,0
2020-05-11,54.08599853515625,54.93333435058594,52.33333206176758,52.70066833496094,247794000,0,5,2020,0,0,52.820532989501956,50.36366653442383,,51.28575971899426,47.629062165288666,3.656697553705591,3.7319156043488007,63.643725843221674,50.36366653442383,2.5618980104766225,55.48746255537707,45.239870513470585,-0.0099216488475673,0.02367082243716708,0.05345242891457185,0.0658180006117528,0.2463168642960516,54.242000579833984,0.0028843332637435992,1
2020-05-12,53.96066665649414,56.21933364868164,53.866668701171875,55.133331298828125,238603500,1,5,2020,0,0,53.36986618041992,50.695399856567384,,51.69728386322501,48.09806990537796,3.5992139578470486,3.7053752750484503,59.35834952385795,50.695399856567384,2.5773625867381718,55.85012503004373,45.54067468309104,-0.002317270311292141,0.024678332373985385,0.05024687832683288,0.05363115392169937,0.14019072841404556,53.867332458496094,-0.0017296709581480219,0
2020-05-13,52.73066711425781,55.06666564941406,50.88666534423828,54.72200012207031,285982500,2,5,2020,0,0,53.48159942626953,50.89916648864746,,51.85626590184544,48.44122525418388,3.415040647661563,3.647308349571073,60.53534903673175,50.89916648864746,2.5686694220881736,56.03650533282381,45.76182764447111,-0.02279437261341355,0.028075000789621933,0.050452510745423874,0.010708161844882769,0.08375921542358022,54.37066650390625,0.031101434504798853,1
2020-05-14,53.55533218383789,53.557334899902344,50.93333435058594,52.0,205233000,3,5,2020,0,0,53.79213256835938,51.09289970397949,,52.11766071445966,48.82004798971381,3.2976127247458535,3.5773692246060294,59.826048758933595,51.09289970397949,2.617582407682684,56.328064519344856,45.857734888614125,0.01563919280204029,0.02838725206937582,0.05037733632591568,0.029857424931157395,0.07799138925060722,55.17333221435547,0.030211744835481724,1
2020-05-15,53.27799987792969,53.66999816894531,52.436668395996094,52.689998626708984,157776000,4,5,2020,0,0,53.522132873535156,51.243832969665526,,52.29617443191659,49.15026664810017,3.145907783816419,3.4910769364481076,50.06395002767103,51.243832969665526,2.6537682292140463,56.55136942809362,45.93629651123743,-0.005178425650618879,0.01391070568715936,0.0504004335491987,-0.024712574409573085,0.06006178434106002,54.45866775512695,0.022160514281737376,1
2020-05-18,54.242000579833984,55.64799880981445,53.59199905395508,55.185333251953125,174987000,0,5,2020,0,0,53.5533332824707,51.46806640625,,52.59553230082696,49.5274321245249,3.0681001763020603,3.4064815844188985,57.105460415463575,51.46806640625,2.710417924912587,56.88890225607518,46.04723055642483,0.018093785504579962,0.016743416293093286,0.050377628551344276,0.0028843332637435992,0.09013081218615793,54.591331481933594,0.006440228943721538,1
2020-05-19,53.867332458496094,54.80466842651367,53.73866653442383,54.34466552734375,144547500,1,5,2020,0,0,53.53466644287109,51.87236633300781,,52.79119386354529,49.84890622333758,2.9422876402077094,3.3136427955766607,51.30462011817545,51.87236633300781,2.4031703168918255,56.67870696679146,47.06602569922416,-0.006907343337870575,0.01707203221430651,0.04634452649494634,-0.0017296709581480219,0.17662216982790713,54.68199920654297,0.01512357695964539,1
2020-05-20,54.37066650390625,55.06666564941406,54.119998931884766,54.70000076293945,109639500,2,5,2020,0,0,53.862666320800784,52.15053291320801,,53.03418965437005,50.183851429305626,2.8503382250644265,3.220981881474214,56.09350480698655,52.15053291320801,2.351134966675841,56.85280284655969,47.44826297985633,0.00934395713390801,0.011637396239065501,0.04437175994604155,0.031101434504798853,0.11398556416599259,53.72066879272461,-0.011954933661424638,0
2020-05-21,55.17333221435547,55.5,53.06666564941406,54.400001525878906,183819000,3,5,2020,0,0,54.186266326904295,52.55709953308106,,53.36328850975242,50.55344259856858,2.8098459111838423,3.13875468741614,80.37914063035564,52.55709953308106,2.1121597065061883,56.78141894609343,48.33278012006868,0.01476284478490908,0.011464981697347982,0.043250747845676694,0.030211744835481724,0.17285260892630405,55.66666793823242,0.008941561150598742,1
2020-05-22,54.45866775512695,55.45199966430664,54.133331298828125,54.81133270263672,149812500,4,5,2020,0,0,54.42239990234375,52.8628662109375,,53.5318083936562,50.842718536091425,2.689089857564774,3.048821721445867,67.5468069179478,52.8628662109375,1.9022622552631498,56.667390721463796,49.0583417004112,-0.012953077701596039,0.01367765698198932,0.04327648135020996,0.022160514281737376,0.1264979683048455,59.87333297729492,0.09942705992212253,1
2020-05-26,54.591331481933594,55.63999938964844,54.38066864013672,55.633331298828125,121345500,1,5,2020,0,0,54.49226608276367,52.92993278503418,,53.69481194569887,51.12039356911677,2.574418376582102,2.9539410524731142,66.48444682935622,52.92993278503418,1.9399022382226332,56.80973726147945,49.05012830858892,0.0024360442933191173,0.01137703921892448,0.037103857727096866,0.006440228943721538,0.02518932360438675,58.77066802978515,0.07655677988426901,1
2020-05-27,54.68199920654297,55.180667877197266,52.33333206176758,54.7239990234375,173242500,2,5,2020,0,0,54.655199432373045,53.10029945373535,,53.84668690890566,51.38421620892612,2.4624706999795407,2.8556469819743997,63.38428866960805,53.10029945373535,1.9364988103678684,56.97329707447109,49.227301832999615,0.0016608447192643094,0.010430841519392314,0.03595388647652586,0.01512357695964539,0.06645257104459623,58.86399841308594,0.0764785352991002,1
2020-05-28,53.72066879272461,54.98333358764648,53.44599914550781,54.23400115966797,108834000,3,5,2020,0,0,54.52519989013672,53.11796627044678,,53.82729950641627,51.55728677068897,2.270012735727299,2.7385201327249797,58.44753928869935,53.11796627044678,1.940670453483312,56.9993071774134,49.23662536348016,-0.017580381620416863,0.013002222593296737,0.03515598705601832,-0.011954933661424638,0.006620835592697105,57.62533187866211,0.0726845583587803,1
2020-05-29,55.66666793823242,55.66666793823242,53.61399841308594,53.91666793823242,176467500,4,5,2020,0,0,54.62386703491211,53.295033073425294,,54.11027926515722,51.86168537569219,2.2485938894650275,2.6405348840729896,55.47283311538294,53.295033073425294,2.005798678997816,57.30663043142093,49.28343571542966,0.03622440280883765,0.021086676970857844,0.03551602754091714,0.008941561150598742,0.06793886833783369,59.04399871826172,0.060670611429029186,1
2020-06-01,59.87333297729492,59.93333435058594,56.939998626708984,57.20000076293945,224092500,0,6,2020,1,0,55.706800079345705,53.95096645355225,,54.9969029131784,52.45514075358869,2.541762159589716,2.620780339176335,71.99840266292446,53.95096645355225,1.8964507914144801,57.74386803638121,50.15806487072329,0.07556883131087,0.036768386911249444,0.029085051350119424,0.09942705992212253,0.28058520999750747,63.327999114990234,0.057699579527423106,1
2020-06-02,58.77066802978515,60.57733154296875,58.06666564941406,59.64666748046875,203484000,1,6,2020,0,0,56.542667388916016,54.352199935913085,,55.57748216188713,52.922957588862495,2.654524573024638,2.6275291859459955,67.01893754010385,54.352199935913085,2.0270788326456786,58.40635760120444,50.29804227062173,-0.018416628784101996,0.040230388307000445,0.024332220032017078,0.07655677988426901,0.15813403820966743,62.711334228515625,0.06705158084528384,1
2020-06-03,58.86399841308594,59.862667083740234,58.67333221435547,59.20800018310547,119242500,2,6,2020,0,0,57.37906723022461,54.73469982147217,47.59946678161621,56.08310004668695,53.36303468695312,2.7200653597338302,2.6460364207035627,73.59944458633129,54.73469982147217,2.1232278195272563,58.98115546052668,50.48824418241766,0.0015880436011632693,0.040236657959813286,0.024365971556319116,0.0764785352991002,0.14937317152216134,68.336669921875,0.1609247037945558,1
2020-06-04,57.62533187866211,59.71666717529297,57.22933197021485,59.32533264160156,133315500,3,6,2020,0,0,58.15999984741211,55.00736637115479,48.0786400604248,56.32036648237544,53.67876040485749,2.641606077517949,2.64515035206644,65.17676539218513,55.00736637115479,2.1269600001616715,59.26128637147813,50.75344637083145,-0.021042854169221026,0.04097091982752604,0.024996138335219714,0.0726845583587803,0.10452600822559632,64.85600280761719,0.1254772977998675,1
2020-06-05,59.04399871826172,59.10133361816406,57.74666595458984,58.522666931152344,117178500,4,6,2020,0,0,58.83546600341797,55.359432983398435,48.54052001953125,56.73938682635794,54.07618546510966,2.6632013612482837,2.6487605539028087,69.81444562832704,55.359432983398435,2.185386624163799,59.73020623172603,50.98865973507084,0.024618805538279664,0.03976357619594626,0.025271415647991534,0.060670611429029186,0.1354032922230306,62.35200119018555,0.056026057579679156,1
2020-06-08,63.327999114990234,63.33333206176758,60.61066818237305,61.26666641235352,212620500,0,6,2020,0,0,59.52639923095703,55.79443302154541,49.102866668701175,57.75301948614753,54.761504994730444,2.9915144914170853,2.717311341405664,75.42250950472939,55.79443302154541,2.8090167614334436,61.4124665444123,50.17639949867852,0.0725560681818036,0.03857325809549198,0.027655155790213742,0.057699579527423106,0.15925900683514338,66.05999755859375,0.043140451013504943,1
2020-06-09,62.711334228515625,63.62933349609375,61.595333099365234,62.66733169555664,170823000,1,6,2020,0,0,60.31453247070313,56.22569980621338,49.671279983520506,58.51583713881954,55.35038123427009,3.1654559045494537,2.8069402540344224,74.41477876337312,56.22569980621338,3.1716331612046895,62.568966128622755,49.882433483804,-0.009737634144336038,0.03703475259189769,0.027648990338602145,0.06705158084528384,0.1594744652398874,65.47533416748047,0.0440749662396438,1
2020-06-10,68.336669921875,68.49866485595703,65.5,66.12533569335938,278451000,2,6,2020,0,0,62.209066772460936,56.94449996948242,50.3685066986084,60.02673449005884,56.31232854446304,3.7144059455958,2.988433392346698,80.0551172699137,56.94449996948242,4.11887586704649,65.1822517035754,48.70674823538944,0.08970205725269786,0.04894213685476862,0.03301600970743951,0.1609247037945558,0.2664163390881813,66.11933135986328,-0.03244727266556391,0
2020-06-11,64.85600280761719,67.9306640625,64.80000305175781,66.01333618164062,238747500,3,6,2020,0,0,63.65520095825195,57.55076675415039,50.96696006774902,60.76969884660628,56.94519330469668,3.824505541909602,3.155647822259279,68.68376685934489,57.55076675415039,4.351780829045028,66.25432841224044,48.847205096060335,-0.0509341048991272,0.05792340234767267,0.03512600149028829,0.1254772977998675,0.2299484599177546,66.9306640625,0.03198873142146752,1
2020-06-12,62.35200119018555,65.8653335571289,60.84000015258789,65.33333587646484,251451000,4,6,2020,0,0,64.31680145263672,57.990600204467775,51.57192008972168,61.01312997638771,57.34569759251067,3.667432383877042,3.2580047345828316,64.24721306310227,57.990600204467775,4.371204920725927,66.73301004591963,49.24819036301592,-0.03860863311078977,0.0646090816662237,0.036801189062826804,0.056026057579679156,0.164253840796871,66.72666931152344,0.07016082944947222,1
2020-06-15,66.05999755859375,66.5893325805664,60.56666564941406,61.18600082397461,235458000,0,6,2020,0,0,64.86320114135742,58.629700088500975,52.287160034179685,61.789571142880945,57.991201293702005,3.7983698491789397,3.3660777575020533,68.3342261264439,58.629700088500975,4.575557574917171,67.78081523833532,49.478584938666636,0.059468762792361796,0.06177562742813549,0.03836461358525859,0.043140451013504943,0.23991136510285882,66.28800201416016,0.0034514753859047342,1
2020-06-16,65.47533416748047,67.52532958984375,64.15933227539062,67.4566650390625,210766500,1,6,2020,0,0,65.41600112915039,59.1913667678833,52.956653366088865,62.35661160820395,58.545581506574486,3.8110301016294628,3.455068226327535,66.98632860762447,59.1913667678833,4.696472500979172,68.58431176984165,49.79842176592496,-0.008850490655781473,0.0617060792053132,0.03859299895673524,0.0440749662396438,0.20709659429159766,66.78533172607422,0.02000749710177696,1
2020-06-17,66.11933135986328,67.0,65.50466918945312,65.84733581542969,148362000,2,6,2020,0,0,64.97253341674805,59.80396671295166,53.59071998596191,62.935491569997694,59.106600014225506,3.828891555772188,3.529832892216466,69.70962484198571,59.80396671295166,4.764042971782745,69.33205265651715,50.27588076938618,0.009835722116904755,0.04366716430098431,0.03838466616967793,-0.03244727266556391,0.22744766340169442,64.0566635131836,-0.031196138924233008,0
2020-06-18,66.9306640625,67.94667053222656,66.2979965209961,66.86666870117188,146278500,3,6,2020,0,0,65.38746566772461,60.431966590881345,54.202066574096676,63.55013349192113,59.68616031409769,3.863973177823439,3.5966609493378607,68.57601669280999,60.431966590881345,4.837394853037669,70.10675629695669,50.75717688480601,0.012270733625858066,0.03577716531676382,0.03838367110068335,0.03198873142146752,0.23100687128217157,65.73200225830078,-0.01790900809052043,0
2020-06-19,66.72666931152344,67.73133087158203,66.0893325805664,67.51866912841797,130195500,4,6,2020,0,0,66.26239929199218,61.009633445739745,54.80481330871582,64.03883131032148,60.207679499092194,3.83115181122929,3.6435591217161467,63.02124336656675,61.009633445739745,4.866120562521792,70.74187457078332,51.27739232069616,-0.0030478518902198326,0.0269281138301775,0.03850134395065504,0.07016082944947222,0.20940074912064,63.982666015625,-0.04112303707364218,0
2020-06-22,66.28800201416016,67.2586669921875,66.00133514404297,66.663330078125,95436000,0,6,2020,0,0,66.30800018310546,61.60110015869141,55.366573333740234,64.38485757245051,60.6580737594676,3.726783812982916,3.6602040599695007,64.65253845854141,61.60110015869141,4.7453734979443345,71.09184715458008,52.11035316280274,-0.0065740925163715325,0.009689045237060732,0.03832513459075929,0.0034514753859047342,0.2172167397157736,67.29000091552734,0.015115841040934441,1
2020-06-23,66.78533172607422,67.46666717529297,66.267333984375,66.59200286865234,95479500,1,6,2020,0,0,66.56999969482422,62.21080017089844,55.83434661865235,64.75416128839262,61.11194471995698,3.642216568435643,3.6566065616627292,65.2006025983761,62.21080017089844,4.577735253719296,71.36627067833703,53.055329663459844,0.0075025599927995845,0.008309816923674433,0.03828535537192705,0.02000749710177696,0.22336880074405396,71.98733520507812,0.07789140735783673,1
2020-06-24,64.0566635131836,66.72533416748047,63.542667388916016,66.27400207519531,164394000,2,6,2020,0,0,66.15746612548828,62.67953338623047,56.168959884643556,64.64685393836047,61.330072037973764,3.316781900386701,3.588641629407524,61.673809014383714,62.67953338623047,4.233249914813783,71.14603321585804,54.2130335566029,-0.040857298187609414,0.020857343781114302,0.0399638198263664,-0.031196138924233008,0.171439677456396,74.64199829101562,0.16524954934084968,1
2020-06-25,65.73200225830078,65.73200225830078,62.47666549682617,63.61800003051758,138817500,3,6,2020,0,0,65.91773376464843,63.28010005950928,56.510493240356446,64.8137998337359,61.656140943183175,3.1576588905527245,3.502445081636564,62.027633330131856,63.28010005950928,3.7157587368089504,70.71161753312718,55.84858258589138,0.02615401198303724,0.02452318907002809,0.03964630029112872,-0.01790900809052043,0.22358868077239702,80.57733154296875,0.2258462966993109,1
2020-06-26,63.982666015625,66.33333587646484,63.65800094604492,66.31866455078125,132823500,4,6,2020,0,0,65.36893310546876,63.695899963378906,56.796533203125,64.68593309248807,61.82847613373442,2.8574569587536516,3.373447457059982,51.29544692492421,63.695899963378906,3.255779119864048,70.207458203107,57.18434172365081,-0.026613159231048233,0.026621799095807475,0.040019465782943166,-0.04112303707364218,0.14938918360660614,91.43866729736328,0.4291162433749376,1
2020-06-29,67.29000091552734,67.33333587646484,63.23466873168945,64.60066986083984,135396000,0,6,2020,0,0,65.56933288574218,64.06673336029053,57.13714653015137,65.08655891141719,62.23303352497834,2.8535253864388466,3.269463042935755,58.18827876891272,64.06673336029053,3.2196522449951708,70.50603785028088,57.627428870300186,0.05169110801188981,0.037835008387876776,0.038204104861332834,0.015115841040934441,0.12387264194971337,92.65733337402344,0.37698517035749535,1
2020-06-30,71.98733520507812,72.51266479492188,66.91533660888672,67.0999984741211,253777500,1,6,2020,0,1,66.60973358154297,64.72756671905518,57.58174659729004,66.14821680274964,62.955574390170916,3.192642412578728,3.2540989168643497,56.752822425749294,64.72756671905518,3.4252211763613842,71.57800907177794,57.87712436633241,0.0698073149894527,0.048272179799861814,0.04021200565031666,0.07789140735783673,0.22488543381189285,91.05867004394533,0.2649262510486965,1
2020-07-01,74.64199829101562,75.68866729736328,72.03333282470703,72.19999694824219,199903500,2,7,2020,1,0,68.72680053710937,65.51646671295165,58.15895988464356,67.45495241632902,63.821235419863115,3.633716996465907,3.3300225327846613,68.67224386896427,65.51646671295165,3.8001240848287567,73.11671488260917,57.91621854329414,0.03687680726581788,0.03643393171034939,0.040552526782895934,0.16524954934084968,0.2680415925402395,92.9520034790039,0.2453043274190072,1
