Date,Close,High,Low,Open,Volume,day_of_week,month,year,is_month_start,is_month_end,SMA_5,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,RSI_14,BB_middle,BB_std,BB_upper,BB_lower,daily_return,volatility_5d,volatility_20d,momentum_5d,momentum_20d,future_price_5d,future_return_5d,price_up_5d
2020-03-24,160.224853515625,160.55330733873305,151.85431558698232,154.4819309846351,30440400,1,3,2020,0,0,,,,160.224853515625,160.224853515625,0.0,0.0,,,,,,,,,,,166.01756286621094,0.03615362550492862,1
2020-03-25,155.47726440429688,162.22545989474602,152.3420311589165,158.17454396313042,35184300,2,3,2020,0,0,,,,159.4944551908053,159.8731802481192,-0.3787250573139147,-0.07574501146278295,,,,,,-0.029630790774073934,,,,,158.85133361816406,0.021701367250027026,1
2020-03-26,162.57379150390625,163.23069918213113,156.28344562789644,157.507671619343,26556800,3,3,2020,0,0,,,,159.96819923897468,160.07322552632567,-0.10502628735099506,-0.08160126664042539,,,,,,0.045643503741845226,,,,,157.4479522705078,-0.03152930854340863,0
2020-03-27,156.05450439453125,159.33902740489134,154.0240805481914,157.4578938460723,24879900,4,3,2020,0,0,,,,159.36609233982952,159.77554247952608,-0.40945013969655975,-0.14717104125165226,,,,,,-0.0401004802131244,,,,,153.45675659179688,-0.016646413461843035,0
2020-03-30,165.17153930664062,165.96778961058044,157.31855124829713,158.43329256148604,22515200,0,3,2020,0,0,159.900390625,,,160.25923802703124,160.17524594820122,0.08399207883002191,-0.10093841723531743,,,,,,0.058422119550359364,,,,,164.7734375,-0.0024102324668752173,0
2020-03-31,166.01756286621094,170.1281791701588,163.42975310094974,164.70374754892737,23676300,1,3,2020,0,1,161.05893249511718,,,161.1451341561358,160.60801016435008,0.5371239917857338,0.026674064568892805,,,,,,0.005122090422610137,0.043867355167488464,,0.03615362550492862,,168.0380401611328,0.012170262350797989,1
2020-04-01,158.85133361816406,163.37997773607637,157.29863871198742,160.86184700440853,19507600,2,4,2020,1,0,161.73374633789064,,,160.79224176567863,160.4778859757437,0.31435578993492186,0.08421040964209862,,,,,,-0.043165488785195216,0.047062803418528636,,0.021701367250027026,,173.4624481201172,0.09197980381502058,1
2020-04-02,157.4479522705078,160.5931327375902,155.18859631356824,158.35368721548863,20886300,3,4,2020,0,0,160.70857849121094,,,160.2777356894985,160.25344644202252,0.02428924747599126,0.07222617720887715,,,,,,-0.008834558172672313,0.04130872960454421,,-0.03152930854340863,,174.36819458007812,0.10746562318257413,1
2020-04-03,153.45675659179688,157.16927063515496,150.12248007042623,156.4128259656046,25983300,4,4,2020,0,0,160.18902893066405,,,159.22835428985212,159.7499879345984,-0.5216336447462879,-0.04654578718215587,,,,,,-0.025349301919492473,0.038681906102843173,,-0.016646413461843035,,173.97007751464844,0.13367492822370863,1
2020-04-06,164.7734375,165.42038239099023,157.76645238014177,159.39875882501565,28453600,0,4,2020,0,0,160.10940856933593,,,160.08144401449024,160.12209530981335,-0.04065129532310152,-0.04536688881034501,,,,,,0.07374508076112996,0.04485534510464989,,-0.0024102324668752173,,177.33421325683594,0.07623058635792512,1
2020-04-07,168.0380401611328,172.57664730782005,165.23126115940093,170.98414664464016,31411900,1,4,2020,0,0,160.5135040283203,,,161.30553572935833,160.70846159509628,0.5970741342620443,0.08312131580413284,,,,,,0.019812675578445793,0.045722621598960206,,0.012170262350797989,,176.1398468017578,0.048214122426422756,1
2020-04-08,173.4624481201172,174.17907180193623,166.95313406200572,170.44666312046616,21664200,2,4,2020,0,0,163.43572692871095,,,163.17582994332122,161.65320133769043,1.5226286056307856,0.37102277376946347,,,,,,0.03228083327907694,0.038449479464067744,,0.09197980381502058,,175.42324829101562,0.011303888490842962,1
2020-04-09,174.36819458007812,176.2493280736442,170.76518068558494,175.07485549944573,23534300,3,4,2020,0,0,166.819775390625,,,164.89773219512998,162.5950526889784,2.302679506151577,0.7573541202458862,,,,,,0.0052215708343614775,0.03642741424613773,,0.10746562318257413,,178.39920043945312,0.02311778170946055,1
2020-04-13,173.97007751464844,174.17909911596095,168.65513036369802,172.85533614021418,19355400,0,4,2020,0,0,170.9224395751953,,,166.29347762890205,163.43764712050952,2.855830508392529,1.1770493978752148,61.04977980344597,,,,,-0.002283197726445807,0.02995291227599659,,0.13367492822370863,,177.40390014648438,0.019738007138306868,1
