Date,Close,High,Low,Open,Volume,day_of_week,month,year,is_month_start,is_month_end,SMA_5,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,RSI_14,BB_middle,BB_std,BB_upper,BB_lower,daily_return,volatility_5d,volatility_20d,momentum_5d,momentum_20d,future_price_10d,future_return_10d,price_up_10d
2020-03-24,138.76144409179688,141.9485321044922,133.1687774658203,135.1941375732422,14609068673,1,3,2020,0,0,,,,138.76144409179688,138.76144409179688,0.0,0.0,,,,,,,,,,,142.09130859375,0.023997044162716197,1
2020-03-25,136.19589233398438,141.40379333496094,134.30422973632812,138.9149627685547,13433092920,2,3,2020,0,0,,,,138.3667438213642,138.5714032208478,-0.204659399483603,-0.040931879896720605,,,,,,-0.01848893815284358,,,,,145.21939086914062,0.06625382293489812,1
2020-03-26,138.36155700683594,138.83056640625,134.8860321044922,136.190673828125,11367261176,3,3,2020,0,0,,,,138.3659458498983,138.5558590568469,-0.18991320694860292,-0.07072814530709708,,,,,,0.015901101242766114,,,,,143.54664611816406,0.03747492600904989,1
2020-03-27,133.9379425048828,139.90269470214844,133.9379425048828,138.36993408203125,11396286629,4,3,2020,0,0,,,,137.68471456604976,138.21379116410884,-0.5290765980590777,-0.1623978358574932,,,,,,-0.031971413141401506,,,,,169.13587951660156,0.26279287521857797,1
2020-03-28,130.9864959716797,134.03274536132812,126.96218872070312,134.03274536132812,12162403960,5,3,2020,0,0,135.64866638183594,,,136.65421939768513,137.67843596466963,-1.0242165669845065,-0.3347615820828959,,,,,,-0.022035925578709925,,,,,165.10194396972656,0.2604501154487169,1
2020-03-29,125.58373260498048,131.17408752441406,125.4500503540039,131.0153350830078,9938133669,6,3,2020,0,0,133.01312408447265,,,134.95106758342288,136.78253201210006,-1.8314644286771795,-0.6341021514017527,,,,,,-0.04124672033266186,0.0217320255970351,,-0.09496666435741874,,172.64173889160156,0.37471418718410376,1
2020-03-30,132.904541015625,133.91146850585938,125.28968048095705,125.57789611816406,11841123306,0,3,2020,0,0,132.35485382080077,,,134.6362173422232,136.49527341976858,-1.8590560775453753,-0.8790929366304773,,,,,,0.05829424129056493,0.04114430365389449,,-0.024166303858035643,,170.80714416503906,0.2851866675116692,1
2020-03-31,133.59356689453125,134.27413940429688,131.65289306640625,132.8209228515625,11065246317,1,3,2020,0,1,131.40125579833983,,,134.4758095810398,136.28033219567692,-1.8045226146371078,-1.0641788722318035,,,,,,0.005184366716448396,0.04010051614577539,,-0.034460367572107575,,158.41244506835938,0.1857789918388959,1
2020-04-01,135.63455200195312,135.63455200195312,129.73094177246094,133.61231994628906,12456564435,2,4,2020,1,0,131.7405776977539,,,134.6540776457957,136.23249662577146,-1.5784189799757655,-1.1670268937805959,,,,,,0.01527757028175758,0.038070619554558226,,0.012667131250044816,,158.2160186767578,0.16648756781737672,1
2020-04-02,142.02914428710938,146.78709411621094,135.732177734375,135.732177734375,15322861686,3,4,2020,0,0,133.94910736083983,,,135.78870328292086,136.66187793401872,-0.8731746510978553,-1.1082564452440478,,,,,,0.047145747088574996,0.03920845903027963,,0.0843037156885027,,161.14242553710938,0.13457295223410526,1
2020-04-03,142.09130859375,146.89987182617188,139.619384765625,142.11045837402344,13184603402,4,4,2020,0,0,137.25062255859376,,,136.75833486920226,137.0640579828877,-0.30572311368544547,-0.9477497789323274,,,,,,0.0004376869758151436,0.02592814054327142,,0.131446769787402,,156.27955627441406,0.09985302986567146,1
2020-04-04,145.21939086914062,145.37730407714844,140.121826171875,142.21517944335938,11946658257,5,4,2020,0,0,139.71359252929688,,,138.0600357922697,137.66815671520274,0.39187907706696024,-0.6798240077324699,,,,,,0.02201459263306571,0.018341740150680783,,0.09265936106778949,,157.5963897705078,0.08522965719171949,1
2020-04-05,143.54664611816406,146.12852478027344,142.10208129882812,145.26101684570312,11280993591,6,4,2020,0,0,141.70420837402344,,,138.90412968856114,138.10360037468135,0.8005293138797924,-0.38375334341001743,,,,,,-0.011518742372937596,0.022346114221780254,,0.07450268343752309,,153.28689575195312,0.0678542473627084,1
2020-04-06,169.13587951660156,169.27264404296875,143.5446014404297,143.60821533203125,21636382525,0,4,2020,0,0,148.40447387695312,,,143.55516812364428,140.4022877185273,3.1528804051169743,0.32357340629538095,73.58019131211034,,,,,0.17826423737809294,0.0765616141269846,,0.24699700054427143,,172.15737915039062,0.017864332762655977,1
