Date,Close,High,Low,Open,Volume,day_of_week,month,year,is_month_start,is_month_end,SMA_5,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,RSI_14,BB_middle,BB_std,BB_upper,BB_lower,daily_return,volatility_5d,volatility_20d,momentum_5d,momentum_20d,future_price_5d,future_return_5d,price_up_5d
2020-03-24,141.9879150390625,143.19396980491564,135.22066778616053,137.59446737731713,82516700,1,3,2020,0,0,,,,141.9879150390625,141.9879150390625,0.0,0.0,,,,,,,,,,,150.95664978027344,0.06316547953213858,1
2020-03-25,140.6287078857422,147.72140631630424,138.25490854547172,142.53349896031995,75638200,2,3,2020,0,0,,,,141.778806246244,141.88723302770543,-0.10842678146144635,-0.021685356292289272,,,,,,-0.009572696049141793,,,,,145.59645080566406,0.03532524044776153,1
2020-03-26,149.4251708984375,149.9516221166955,142.0166023310872,142.04531652432053,64568100,3,3,2020,0,0,,,,142.95517003888915,142.4455987959078,0.5095712429813375,0.08456596356243609,,,,,,0.06255097657472786,,,,,148.611572265625,-0.005444856632390915,0
2020-03-27,143.28965759277344,148.25741769895353,142.81106821229966,145.2518769737937,57042300,4,3,2020,0,0,,,,143.00662966256365,142.5081216697497,0.4985079928139555,0.16735436941273998,,,,,,-0.0410607748933699,,,,,147.24282836914062,0.027588667896757846,1
2020-03-30,153.36875915527344,153.72292525245413,143.5863903880051,145.91234252930232,63420300,0,3,2020,0,0,145.74004211425782,,,144.60080343067284,143.31261333534405,1.2881900953287868,0.3915215145959494,,,,,,0.07034074707013827,,,,,158.19296264648438,0.03145492939880157,1
2020-03-31,150.95664978027344,157.72389517204311,149.8558855807532,152.5742694137717,77927200,1,3,2020,0,1,147.5337890625,,,145.578625945996,143.87883825719067,1.699787688805344,0.6531747494378284,,,,,,-0.01572751444482856,0.05000038999179051,,0.06316547953213858,,156.4891357421875,0.0366495014957402,1
2020-04-01,145.59645080566406,150.99493802138915,144.36169672460142,146.4483392537087,57969900,2,4,2020,1,0,148.52733764648437,,,145.58136823209878,144.00606881633684,1.5752994157619469,0.8375996827026522,,,,,,-0.035508200416553115,0.054141077307800885,,0.03532524044776153,,158.0589141845703,0.08559592840309427,1
2020-04-02,148.611572265625,148.82215276585558,143.9214020813381,145.35717025269807,49630700,3,4,2020,0,0,148.36461791992187,,,146.04755346802588,144.3472172199878,1.7003362480380702,1.0101469957697358,,,,,,0.020708756589028265,0.04628859618000599,,-0.005444856632390915,,158.06849670410156,0.0636351819330292,1
2020-04-03,147.24282836914062,150.64081630282067,145.67305559542183,148.45844963217235,41243300,4,4,2020,0,0,149.1552520751953,,,146.23144191435122,144.56170693473987,1.6697349796113485,1.1420645925380584,,,,,,-0.009210210723280099,0.04117758033401775,,0.027588667896757846,,158.42259216308594,0.07592739094849099,1
2020-04-06,158.19296264648438,159.3702886170286,150.8322544870095,153.45492996002932,67111700,0,4,2020,0,0,150.1200927734375,,,148.07167587314095,145.57142958005429,2.5002462930866614,1.413700932647779,,,,,,0.07436786157008313,0.042756839947940134,,0.03145492939880157,,166.2619171142578,0.051007038067838906,1
