Date,Close,High,Low,Open,Volume,day_of_week,month,year,is_month_start,is_month_end,SMA_5,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,RSI_14,BB_middle,BB_std,BB_upper,BB_lower,daily_return,volatility_5d,volatility_20d,momentum_5d,momentum_20d,future_price_5d,future_return_5d,price_up_5d
2020-03-24,56.45560073852539,56.482473882609035,54.27393274568232,54.92833442896245,66890000,1,3,2020,0,0,,,,56.45560073852539,56.45560073852539,0.0,0.0,,,,,,,,,,,57.86642074584961,0.02498990337306739,1
2020-03-25,54.8646354675293,57.174195720333074,54.04451861574049,56.057984515488805,81630000,2,3,2020,0,0,,,,56.21083685067984,56.33775145919235,-0.12691460851250724,-0.02538292170250145,,,,,,-0.02818082263201238,,,,,55.0203971862793,0.002839018566744844,1
2020-03-26,57.81366729736328,58.22272907580746,54.4187442255657,55.32793956459401,71434000,3,3,2020,0,0,,,,56.4574261501696,56.44707855831612,0.01034759185348122,-0.018236818991304915,,,,,,0.053751051195433774,,,,,55.777809143066406,-0.03521413273829321,0
2020-03-27,55.27369689941406,57.26227912123866,55.0348304215655,56.0181718086943,64170000,4,3,2020,0,0,,,,56.275313957745674,56.36016139839745,-0.08484744065177807,-0.03155894332339955,,,,,,-0.04393373602966477,,,,,54.635223388671875,-0.011551127327417032,0
2020-03-30,57.07068634033203,57.310053987846615,54.5655535212399,55.98681933569691,51482000,0,3,2020,0,0,56.295657348632815,,,56.39767893968204,56.41279287557779,-0.015113935895755048,-0.02826994183787065,,,,,,0.03251075179914409,,,,,59.06623458862305,0.034966256343771374,1
2020-03-31,57.86642074584961,58.48847445224497,56.63873792005758,57.0945790583464,49728000,1,3,2020,0,1,56.57782135009766,,,56.62363921755397,56.52046901411644,0.10317020343752858,-0.0019819127827908037,,,,,,0.01394296190468669,0.0409482925843142,,0.02498990337306739,,59.04583358764648,0.020381644943565203,1
2020-04-01,55.0203971862793,56.21822639006784,54.61382603119818,55.83553656818428,46884000,2,4,2020,1,0,56.60897369384766,,,56.37698659735787,56.4093525824248,-0.03236598506693156,-0.008058727239618955,,,,,,-0.0491826438007994,0.046042337163797124,,0.002839018566744844,,60.228729248046875,0.09466184048315829,1
2020-04-02,55.777809143066406,56.077388876340756,54.56156971898551,54.65412981425825,39298000,3,4,2020,0,0,56.20180206298828,,,56.2848054505438,56.36257158691677,-0.07776613637297203,-0.02200020906628957,,,,,,0.013766021248861282,0.037328026582458526,,-0.03521413273829321,,60.28695297241211,0.08084117857300654,1
2020-04-03,54.635223388671875,55.9121723009795,53.735983002642314,55.68698917729453,46268000,4,4,2020,0,0,56.07410736083985,,,56.03102359487119,56.23461986852826,-0.20359627365706956,-0.05831942198444557,,,,,,-0.02048459363945032,0.0326403066675408,,-0.011551127327417032,,60.59101104736328,0.10901003582107216,1
2020-04-06,59.06623458862305,59.45141124440745,56.28042971339482,56.631766255497546,53294000,0,4,2020,0,0,56.47321701049805,,,56.497979132371476,56.4443691070538,0.053610025317674115,-0.035933532524021636,,,,,,0.08110173117494579,0.04871731981159893,,0.034966256343771374,,63.162330627441406,0.06934750568317627,1
